headline,date,doc_type,material_type,section,keywords
Three Popular Psychology Studies That Didn't Hold Up,2015-08-28,multimedia,Interactive Feature,,"['Psychology and Psychologists', 'Research', 'Science and Technology', 'Cheating', 'Hygiene and Cleanliness', 'Religion and Belief']"
"Seeing Freedom in Their Future, Psychics Reveal All: ‘It’s a Scam, Sir’",2015-08-28,article,News,,"['Psychics and Psychic Phenomena', 'Frauds and Swindling', 'Fortune Telling']"
Marco Rubio Urges a More Aggressive Approach Toward China,2015-08-28,article,News,,"['Defense and Military Forces', 'Human Rights and Human Rights Violations', 'Presidential Election of 2016']"
"José Serrano, New York Democrat in Congress, Adds His Support to Iran Nuclear Deal",2015-08-28,article,News,,"['Nuclear Weapons', 'United States Politics and Government', 'Jews and Judaism']"
A Grand Tour of a Great Lake,2015-08-28,multimedia,Slideshow,,['Travel and Vacations']
Bitcoin Technology Piques Interest on Wall St.,2015-08-28,article,News,,"['Banking and Financial Institutions', 'Bitcoin (Currency)', 'Research']"
South Africa’s Majority-Female Anti-Poaching Squad,2015-08-28,multimedia,Slideshow,,"['Poaching (Wildlife)', 'Wildlife Sanctuaries and Nature Reserves']"
On Patrol With the Black Mambas,2015-08-28,article,News,,['Poaching (Wildlife)']
The History of the Sweeney Building in Brooklyn,2015-08-28,article,Question,,['Historic Buildings and Sites']
Florida Governor Discusses Storm,2015-08-28,multimedia,Video,,['Hurricanes and Tropical Storms']
Illinois Fires Coach Tim Beckman One Week Before Season Opener,2015-08-28,article,News,,"['Football (College)', 'Coaches and Managers', 'College Athletics']"
‘A Labyrinth From Which I Might Never Emerge’: Readers Weigh In on the Fafsa,2015-08-28,article,News,,"['Colleges and Universities', 'Federal Taxes (US)', 'Financial Aid (Education)', 'Taxation']"
"Harsh Odor Wafts Over Staten Island, Baffling Residents",2015-08-28,article,News,,['Smells and Odors']
"Superiority Burger, a Vegetarian Ode to White Castle in the East Village",2015-08-28,article,News,,"['Restaurants', 'Hamburgers']"
Labor Board Ruling on Joint Employers Leaves Some Companies Scratching Their Heads,2015-08-28,article,News,,"['Franchises', 'Hiring and Promotion', 'Labor and Jobs', 'Temporary Employment', 'Organized Labor', 'Fast Food Industry']"
The Trick to Acting Heroically,2015-08-28,article,Op-Ed,,"['Terrorism', 'Good Samaritans', 'Psychology and Psychologists', 'Research']"
"How Heather McGhee, President of Demos, an Advocacy Group, Spends Her Sundays",2015-08-28,article,News,,[]
"Hillary Clinton Blasts G.O.P. as ‘Party of Trump,’ Not Lincoln",2015-08-28,article,News,,"['Presidential Election of 2016', 'Primaries and Caucuses']"
"Things to Do in New Jersey, Aug. 30 to Sept. 6, 2015",2015-08-28,article,List,,"['Culture (Arts)', 'Theater', 'Museums', 'Music']"
"Things to Do in Connecticut, Aug. 30 to Sept. 6, 2015",2015-08-28,article,Schedule,,"['Culture (Arts)', 'Theater', 'Museums', 'Art']"
"Things to Do in the Hudson Valley, Aug. 30 to Sept. 6, 2015",2015-08-28,article,Schedule,,"['Art', 'Culture (Arts)', 'Theater', 'Music']"
"Things to Do on Long Island, Aug. 30 to Sept. 6, 2015",2015-08-28,article,Schedule,,"['Culture (Arts)', 'Museums', 'Theater', 'Music']"
"George W. Bush, Visiting New Orleans, Praises School Progress Since Katrina",2015-08-28,article,News,,"['Hurricane Katrina (2005)', 'Education (K-12)', 'Hurricanes and Tropical Storms', 'Charter Schools', 'Floods']"
1959-75 | The Rise and Fall of the West (Side),2015-08-28,article,News,,['Restoration and Renovation']
Rape Acquittal in Prep School Trial,2015-08-28,multimedia,Video,,"['Sex Crimes', 'Assaults']"
Pictures of the Day: Hungary and Elsewhere,2015-08-28,multimedia,Slideshow,,[]
6 Great Things About the Great New York State Fair,2015-08-28,multimedia,Interactive Feature,,['State and County Fairs']
The Drunk Man in the Park,2015-08-28,multimedia,Video,,"['Refugees and Displaced Persons', 'Middle East and Africa Migrant Crisis']"
Miley Cyrus’s Tongue Launches a Thousand Selfies  ,2015-08-28,article,News,,"['Music', 'Social Media', 'MTV Video Music Awards', 'Tongue', 'Photography']"
"Robyn, the Space-Age Disco Queen With a Dark Bent",2015-08-28,article,News,,['Music']
India Virtually Eliminates Tetanus as a Killer,2015-08-28,article,News,,"['Tetanus', 'Pregnancy and Childbirth']"
Review: Martha Graham Dancers in an Eclectic Menu at Jacob’s Pillow,2015-08-28,article,Review,,"[""Jacob's Pillow Dance Festival""]"
"Review: ‘Fireface’ Explores Incest, Jealousy and Pyromania",2015-08-28,article,Review,,['Theater']
New York Theater Ballet Announces Season,2015-08-28,article,News,,['Dancing']
The Battle for the Soul of the Hamptons,2015-08-28,article,News,,"['Bars and Nightclubs', 'Real Estate and Housing (Residential)', 'Suits and Litigation (Civil)']"
New Jersey Barbecue Joints Find Their Secret in the Smoke,2015-08-28,article,News,,"['Restaurants', 'Barbecue']"
Protecting Your Mac From Malware and Viruses,2015-08-28,article,Question,,"['Computers and the Internet', 'Software', 'Cyberattacks and Hackers', 'Computer Security']"
"Review: ‘Dumbo,’ With Glitter and Lap Dances, Takes Flight at Jack",2015-08-28,article,Review,,['Dancing']
Injured ‘Wicked’ Actress Seeks Evidence in Court,2015-08-28,article,News,,['Theater']
Review: ‘A Delicate Ship’ Plumbs the What-ifs of Love and Heartbreak,2015-08-28,article,Review,,['Theater']
Erdogan Approves Caretaker Government in Turkey,2015-08-28,article,News,,"['Kurds', 'Elections']"
"New Jersey Festivals Offer Jazz, Bluegrass and a Chance to Do the Twist Again",2015-08-28,article,News,,"['Music', 'Festivals']"
"August 28, 2015 — Pictures of the Day",2015-08-28,article,News,,['Photography']
Review: ‘Pearl’ Visits the Many Worlds of ‘The Good Earth’ Author,2015-08-28,article,Review,,['Dancing']
What We’re Reading,2015-08-28,article,News,,['Hurricane Katrina (2005)']
A Great Night for Hurling,2015-08-28,multimedia,Slideshow,,['Hurling (Sport)']
"A Passion for Hurling, the All-Ireland Game",2015-08-28,article,News,,['Hurling (Sport)']
Europe’s Halting Response to Migrant Crisis Draws Criticism as Toll Mounts,2015-08-28,article,News,,"['Middle East and Africa Migrant Crisis', 'Human Trafficking', 'Maritime Accidents and Safety', 'Illegal Immigration', 'Refugees and Displaced Persons', 'Asylum, Right of']"
The Week in Political Pictures,2015-08-28,multimedia,Slideshow,,[]
Restaurant Review: Lost & Found in Long Beach Has a Chef Who Goes for the Flavor Bomb,2015-08-28,article,News,,"['Restaurants', 'Hurricane Sandy (2012)']"
"Review: Majorca, a Hartford Restaurant Where the Tastes of Spain Shine",2015-08-28,article,News,,['Restaurants']
Rebekah Brooks Said to Be Returning to News Corp. in Britain,2015-08-28,article,News,,"['Appointments and Executive Changes', 'News and News Media']"
Antiterrorism Laws Prompt British Library to Distance Itself From Taliban Project,2015-08-28,article,News,,"['Archives and Records', 'ACADEMIC FREEDOM', 'Law and Legislation']"
First Draft Focus: The Week in Political Pictures,2015-08-28,article,News,,['Presidential Election of 2016']
"At Wave Hill, Photos of New York’s Trees, ‘Living Archives’ of the City",2015-08-28,article,News,,"['Photography', 'Trees and Shrubs']"
Martin O’Malley Rails at Democrats for Debate Schedule ‘Rigged’ to Aid Hillary Clinton,2015-08-28,article,News,,"['Debates (Political)', 'Presidential Election of 2016', 'Primaries and Caucuses']"
U.N. Official to Visit Central African Republic Amid Scrutiny Over Peacekeepers,2015-08-28,article,News,,"['Child Abuse and Neglect', 'Sex Crimes', 'Human Rights and Human Rights Violations']"
Art Show Captures the Wrenching Effects of Closing a School,2015-08-28,article,News,,"['Art', 'Education (K-12)', 'Shutdowns (Institutional)']"
Bernie Sanders Warns Democrats They May Not Win in 2016 Without Him,2015-08-28,article,News,,['Presidential Election of 2016']
Beatles and Abba Items to Be Auctioned,2015-08-28,article,News,,['Auctions']
Restaurant Review: The Diversity of Indian Cuisine Is at RaaSa in Elmsford,2015-08-28,article,Review,,['Restaurants']
Precious Objects From Vanishing Estates on Long Island,2015-08-28,article,News,,"['Historic Buildings and Sites', 'ARCHITECTURE', 'ANTIQUES']"
"Georgia Engel, a ‘Mary Tyler Moore Show’ Sidekick, Takes a Star Turn",2015-08-28,article,News,,['Theater']
Your Friday Evening Briefing,2015-08-28,article,News,,[]
Uber Hires Two Engineers Who Showed Cars Could Be Hacked,2015-08-28,article,News,,"['Hiring and Promotion', 'Driverless and Semiautonomous Vehicles', 'Computer Security', 'Car Services and Livery Cabs']"
Bill Cunningham | Garden Party,2015-08-28,multimedia,Video,,"['Parties (Social)', 'Historic Buildings and Sites', 'Horsemanship and Equestrian Events', 'Gardens and Gardening', 'Fashion and Apparel']"
"Edinburgh Festival Fringe Offers Stories That Are More Personal, Less Political",2015-08-28,article,News,,"['Culture (Arts)', 'Edinburgh Festival Fringe', 'Theater']"
Bill Cunningham | Garden Party,2015-08-28,article,News,,"['Fashion and Apparel', 'Gardens and Gardening']"
Evening Hours | Newport Coaching Weekend,2015-08-28,multimedia,Interactive Feature,,"['Fashion and Apparel', 'Parties (Social)']"
Your Evening Briefing,2015-08-28,multimedia,Slideshow,,[]
Yale Students Campaign for All That Jazz,2015-08-28,article,News,,"['Music', 'Colleges and Universities', 'Jazz']"
Iran and Israel United in Opposition to Daniel Barenboim Concert,2015-08-28,article,News,,"['Music', 'Classical Music']"
"Oil Prices Jump 17 Percent in Two Days, Despite Glut",2015-08-28,article,News,,"['Oil (Petroleum) and Gasoline', 'United States Economy', 'Prices (Fares, Fees and Rates)', 'Economic Conditions and Trends']"
Pilot Killed in Crash of Home-Built Plane at Stewart International Airport,2015-08-28,article,News,,"['Aviation Accidents, Safety and Disasters', 'Air Shows and Air Racing', 'AIRLINES AND AIRPLANES']"
Poetic Connections: Nice View; Rough Delivery,2015-08-28,article,News,,['Poetry and Poets']
"Ruth Sivard, Economist Who Scrutinized Military Spending, Dies at 99",2015-08-28,article,Obituary (Obit),,"['Deaths (Obituaries)', 'United States Defense and Military Forces', 'United States Economy']"
Obama Tries to Soothe Divided Jewish Community on Iran Deal,2015-08-28,article,News,,"['Jews and Judaism', 'United States International Relations', 'Nuclear Weapons']"
Child Goddesses in Nepal,2015-08-28,multimedia,Slideshow,,[]
Consumer Anxiety in China Undermines Government’s Economic Plans,2015-08-28,article,News,,"['Economic Conditions and Trends', 'Renminbi (Currency)']"
Countries Under the Most Strain in the European Migration Crisis,2015-08-29,multimedia,Interactive Feature,,['Middle East and Africa Migrant Crisis']
American Pharoah Awes Saratoga Springs on Eve of Travers,2015-08-29,article,News,,"['Horse Racing', 'American Pharoah (Race Horse)', 'Triple Crown (Horse Racing)']"
Psychologists Welcome Analysis Casting Doubt on Their Work,2015-08-29,article,News,,"['Academic and Scientific Journals', 'Research', 'Psychology and Psychologists', 'Mental Health and Disorders']"
Bystander Shot by Undercover Police Officer Dies  ,2015-08-29,article,News,,"['Police Brutality, Misconduct and Shootings', 'Firearms']"
Tony Finau’s Unorthodox Path to Tour Success,2015-08-29,article,News,,"['Golf', 'Playoff Games']"
"Now Playing Around the World, the ‘Trump Show’",2015-08-29,article,News,,"['Presidential Election of 2016', 'Social Media']"
Man Is Fatally Shot and 3 Others Are Injured at Brooklyn Hookah Bar,2015-08-29,article,News,,"['Murders, Attempted Murders and Homicides']"
Ruling Limits Protests Outside Supreme Court,2015-08-29,article,News,,"['Demonstrations, Protests and Riots', 'First Amendment (US Constitution)', 'Sidewalks', 'United States Politics and Government']"
"Friday Night Music: Courtney Barnett, Avant Gardener",2015-08-29,article,News,,[]
Rethinking Mass Transit in the New York Region,2015-08-29,article,Letter,,['Transit Systems']
Mets Set Team Home Run Records in an August to Remember,2015-08-29,article,News,,"['Baseball', 'Trades (Sports)']"
NASA’s New Horizons Spacecraft Has Next Mission After Pluto,2015-08-29,article,News,,"['New Horizons (Spacecraft)', 'Hubble Space Telescope', 'Pluto (Dwarf Planet)', 'Solar System']"
Grim Findings in Austria and at Sea Push Migrant Crisis Into Public View,2015-08-29,article,News,,"['Middle East and Africa Migrant Crisis', 'Human Trafficking', 'Illegal Immigration']"
Ban Abortion for Down Syndrome?,2015-08-29,article,Letter,,"['ABORTION', 'Down Syndrome', 'Law and Legislation', 'Education (K-12)', 'Disabilities']"
Arizona: Lawyer Paid to End Suit Against Homeland Security,2015-08-29,article,Brief,,['Discrimination']
Dementia and the Breakdown of Moral Judgment,2015-08-29,article,Letter,,['Dementia']
A Ruling With a Bonus for Fast-Food Workers,2015-08-29,article,Editorial,,"['Editorials', 'Organized Labor', 'Wages and Salaries', 'Franchises', 'Corporations', 'Minimum Wage', 'Fast Food Industry']"
A Break in the Khobar Towers Case,2015-08-29,article,Editorial,,"['Editorials', 'Nuclear Weapons', 'Terrorism', 'Defense and Military Forces', 'Extradition']"
"In Alaska, Obama Will Be in Middle of Oil and Climate Change Battle",2015-08-29,article,News,,"['Global Warming', 'Oil (Petroleum) and Gasoline', 'Offshore Drilling and Exploration', 'United States Economy']"
"Show Some Spine, Federal Reserve",2015-08-29,article,Op-Ed,,"['Interest Rates', 'Quantitative Easing', 'United States Economy']"
How to Halt the Violence,2015-08-29,article,Op-Ed,,"['Mental Health and Disorders', 'Murders, Attempted Murders and Homicides', 'Medicine and Health']"
Marks of Derision,2015-08-29,article,News,,['Crossword Puzzles']
Buying Sex Should Not Be Legal,2015-08-29,article,Op-Ed,,"['Prostitution', 'Women and Girls', 'Human Rights and Human Rights Violations']"
U.S. Open Qualifiers Brave a Gantlet Into the Main Draw,2015-08-29,article,News,,"['Tennis', 'United States Open (Tennis)']"
The Tesla Cheerleader,2015-08-29,article,Op-Ed,,['Automobiles']
Jets’ New Practice Drill Leads to a Few Dings. Of a Bell.,2015-08-29,article,News,,['Football']
U.N. Urges the Netherlands to Stop Portrayals of ‘Black Pete’ Character,2015-08-29,article,News,,"['Blacks', 'Black People', 'Discrimination', 'Race and Ethnicity']"
Names of the Dead,2015-08-29,article,List,,"['Afghanistan War (2001-14)', 'United States Defense and Military Forces']"
"With Two Big Bats Out of Lineup, Yanks Still Feast on Subpar Pitching",2015-08-29,article,News,,['Baseball']
Texas: Sheriff’s Deputy Is Fatally Shot at Gas Station,2015-08-29,article,Brief,,"['Attacks on Police', 'Murders, Attempted Murders and Homicides']"
Inside-the-Park Homer Brings Mets’ 7-Game Winning Streak to an End,2015-08-29,article,News,,['Baseball']
What’s On TV Saturday,2015-08-29,article,Schedule,,['Television']
Quotation of the Day,2015-08-29,article,Quote,,[]
"Corrections: August 29, 2015",2015-08-29,article,News,,[]
Falling for an Adventurous Soul,2015-08-29,multimedia,Slideshow,,['Weddings and Engagements']
My Luu and Dave Ventresca: No Mountain High Enough,2015-08-29,article,News,,"['Vows (Times Column)', 'Online Dating', 'Weddings and Engagements']"
"Antigovernment Protesters Gather in Malaysia, Defying Police Orders",2015-08-29,article,News,,"['Demonstrations, Protests and Riots', 'Corruption (Institutional)']"
Exhibition on China and Fashion Proves Golden for Met,2015-08-29,article,News,,"['Art', 'Fashion and Apparel']"
Young Hands in Mexico Feed Growing U.S. Demand for Heroin,2015-08-29,article,News,,"['Drug Cartels', 'Heroin', 'Drug Abuse and Traffic', 'Youth', 'Child Labor', 'Opium', 'Poppies']"
The Week on Instagram,2015-08-29,multimedia,Slideshow,,[]
Thai Police Announce Arrest in Bangkok Shrine Bombing,2015-08-29,article,News,,"['Bombs and Explosives', 'Uighurs (Chinese Ethnic Group)']"
