headline,date,doc_type,material_type,section,keywords
Texans Rebut Gov. Rick Perry on Expansion of Medicaid,2013-03-05,article,News,,"['Medicaid', 'Health Insurance and Managed Care']"
"Mississippi: Candidate Beaten and Burned, Family Says",2013-03-05,article,Brief,,['Murders and Attempted Murders']
Obama Faces Political Risks in Emphasizing Effects of Spending Cuts,2013-03-05,article,News,,"['Federal Budget (US)', 'United States Economy', 'United States Politics and Government']"
Fire in Senegal Kills Child Beggars Trapped in House,2013-03-05,article,News,,"['Fires and Firefighters', 'Deaths (Fatalities)', 'Beggars', 'Children and Childhood', 'Human Rights and Human Rights Violations']"
Heinz Sale Could Yield a Big Payday for Chief,2013-03-05,article,News,,"['Executive Compensation', 'Suspensions, Dismissals and Resignations']"
"Come Home, America",2013-03-05,article,Op-Ed,,"['United States Defense and Military Forces', 'United States International Relations', 'United States Economy', 'Federal Budget (US)', 'Afghanistan War (2001- )', 'Military Bases and Installations']"
Geneva Notebook: Heavy Hauler Edition,2013-03-05,article,News,,"['Automobiles', 'Geneva International Motor Show']"
African Trial of H.I.V. Drugs Fails,2013-03-05,article,News,,"['Acquired Immune Deficiency Syndrome', 'Women and Girls']"
Debate Over Guns Now Colors a Buyout Bid,2013-03-05,article,News,,"['Gun Control', 'Media', 'Mergers, Acquisitions and Divestitures']"
"In Diverse City, Audiences Where Every Joke Translates",2013-03-05,article,News,,"['Comedy and Humor', 'Immigration and Emigration', 'Language and Languages']"
The Effects of the Federal Budget Cuts,2013-03-05,article,Letter,,"['Federal Budget (US)', 'Unemployment Insurance', 'United States Economy', 'Federal Taxes (US)', 'United States Politics and Government', 'Head Start Program']"
F.C.C. Backs Consumers in Unlocking of Cellphones,2013-03-05,article,News,,"['Wireless Communications', 'Cellular Telephones', 'Copyrights and Copyright Violations']"
"High Hopes for Cuban Baseball, but Challenges Ahead",2013-03-05,article,News,,['Baseball']
A Liberal Party Faces Inquiries Without End,2013-03-05,article,News,,"['Campaign Finance', 'Elections, City Councils']"
Prosecution Rests in Cannibalism Case; Defense Asks for Officer’s Acquittal,2013-03-05,article,News,,"['Cannibalism', 'Kidnapping', 'Computers and the Internet']"
Inquiry on C.I.A. Detentions to Be Unveiled,2013-03-05,article,Brief,,"['United States Politics and Government', 'International Relations', 'Detainees']"
F.D.A. Panel Advises Against Two Medicines to Treat Hot Flashes,2013-03-05,article,News,,"['Menopause', 'Gabapentin (Drug)', 'Estrogen', 'Women and Girls', 'Drugs (Pharmaceuticals)']"
Mali: More Weight to Reports of Militant’s Death,2013-03-05,article,Brief,,[]
"Speaking Fees Bring Booker $1 Million; He Says He ‘Kept Very Little of It, if Any’",2013-03-05,article,News,,"['Philanthropy', 'Elections, Senate', 'Public Speaking', 'Wages and Salaries']"
Senate Report Said to Fault JPMorgan,2013-03-05,article,News,,"['Banking and Financial Institutions', 'Regulation and Deregulation of Industry']"
Residents Sue FreshDirect Over Move to the Bronx,2013-03-05,article,News,,"['Relocation of Business', 'Suits and Litigation', 'Area Planning and Renewal']"
"Don’t Touch That Remote: TV Pilots Turn to Net, Not Networks",2013-03-05,article,News,,"['Web-Original Programming', 'Television', 'Computers and the Internet']"
Egypt Needs to Act,2013-03-05,article,Editorial,,"['United States International Relations', 'Foreign Aid', 'Editorials']"
Father Gets 5 to 15 Years in the Death of a Baby Girl,2013-03-05,article,News,,"['Murders and Attempted Murders', 'Shaken Baby Syndrome', 'Sentences (Criminal)', 'Child Abuse and Neglect']"
A First Amendment Storm,2013-03-05,article,Editorial,,"['First Amendment (US Constitution)', 'Religion-State Relations', 'Hurricane Sandy (2012)', 'Law and Legislation', 'United States Politics and Government', 'Nonprofit Organizations', 'Editorials']"
"Caught in North Korea, Sold in China, Crabs Knit Two Economies",2013-03-05,article,News,,"['Crabs', 'Embargoes and Economic Sanctions', 'International Trade and World Market', 'Seafood']"
"Long Stuck in Obscurity, Bay Bridge Will Go From Drab Gray to Glowing",2013-03-05,article,News,,"['San Francisco-Oakland Bay Bridge (Calif)', 'Art']"
The Intriguing Case of a Baby Cured of H.I.V.,2013-03-05,article,Editorial,,"['Babies and Infants', 'Acquired Immune Deficiency Syndrome', 'Medicine and Health', 'Editorials']"
Timid Use of the Pardon Power,2013-03-05,article,Editorial,,"['Amnesties, Commutations and Pardons', 'Crime and Criminals', 'Mandatory Sentencing', 'Editorials']"
Cabinet Picks Could Take On Climate Policy,2013-03-05,article,News,,"['Appointments and Executive Changes', 'Energy Efficiency', 'Global Warming', 'Energy and Power']"
"Big Shot on Campus, and Everywhere, After Buzzer-Beater",2013-03-05,article,News,,['Basketball']
Lottery Numbers,2013-03-05,article,List,,['Lotteries']
The Brutality Cascade,2013-03-05,article,Op-Ed,,"['Industrial Espionage', 'Social Conditions and Trends', 'Cyberattacks and Hackers', 'United States Politics and Government', 'International Trade and World Market', 'Federal Budget (US)']"
8 High School Students Win Times Scholarships,2013-03-05,article,News,,"['Scholarships and Fellowships', 'Colleges and Universities']"
Old Homosexuality Laws Still Hang Over Many in Germany,2013-03-05,article,News,,"['Homosexuality', 'Holocaust and the Nazi Era', 'World War II (1939-45)', 'Law and Legislation']"
"Maj. Thomas C. Griffin, Doolittle Raider, Dies at 96",2013-03-05,article,Obituary (Obit),,"['Pilots', 'Deaths (Obituaries)', 'World War II (1939-45)', 'United States Defense and Military Forces']"
"N.H.L., Citing Past Offenses, Gives a Sabre a Five-Game Suspension",2013-03-05,article,News,,"['Hockey, Ice', 'Fines (Penalties)', 'Suspensions, Dismissals and Resignations']"
3 Members of a Bronx Track Team Are Charged With Hazing,2013-03-05,article,News,,"['Hazing', 'Interscholastic Athletics', 'Education (K-12)', 'Assaults']"
Gay Wedding Is Embraced by Disney in Tokyo,2013-03-05,article,News,,"['Same-Sex Marriage, Civil Unions and Domestic Partnerships', 'Weddings and Engagements', 'AMUSEMENT AND THEME PARKS']"
"Donald Glaser, Nobel Winner in Physics, Dies at 86",2013-03-05,article,Obituary (Obit),,"['Physics', 'Deaths (Obituaries)']"
A Scientist’s Misguided Crusade,2013-03-05,article,Op-Ed,,"['Greenhouse Gas Emissions', 'Keystone Pipeline System', 'Taxation', 'Carbon Dioxide', 'Oil (Petroleum) and Gasoline', 'Global Warming']"
"Quotation of the Day for Tuesday, Mar. 5, 2013",2013-03-05,article,Quote,,[]
Reading God’s Mind,2013-03-05,article,Op-Ed,,"['Homosexuality', 'Bible', 'Books and Literature', 'Christians and Christianity']"
Nets’ Careless Play Is Costing Them,2013-03-05,article,News,,['Basketball']
‘Old Hats’,2013-03-05,multimedia,Slideshow,,"['Theater', 'Clowns']"
U.S. Disavows 2 Drone Strikes Over Pakistan,2013-03-05,article,News,,"['Drones (Pilotless Planes)', 'United States Defense and Military Forces', 'Terrorism']"
"Corrections: March 5, 2013",2013-03-05,article,News,,[]
Aging Clowns and Brand-New Gags,2013-03-05,article,Review,,"['Theater', 'Clowns']"
Like a Good Quilt Maker,2013-03-05,article,News,,['Crossword Puzzles']
How Not to Treat the Buddha,2013-03-05,article,News,,['Buddhism']
"In Code of Golf, a Bruised Ego Is No Excuse",2013-03-05,article,News,,['Golf']
Can We Afford to Forgive Atrocities?,2013-03-05,article,News,,[]
"Seeing Riches in Sports TV, Fox Will Create New Network",2013-03-05,article,News,,"['Television', 'News and News Media']"
Millions Vote in Highly Anticipated Kenyan Election,2013-03-05,multimedia,Slideshow,,['Elections']
What’s the Opposite of Undefeated? Grambling,2013-03-05,article,News,,"['College Athletics', 'Basketball', 'Basketball (College)']"
Stoudemire Leads Knicks’ Comeback After Anthony Stumbles,2013-03-05,article,News,,['Basketball']
"Venezuela: Chávez’s Condition Worsens, Official Says",2013-03-05,article,Brief,,[]
One Detroit Prospers as the Other Struggles,2013-03-05,multimedia,Slideshow,,['Entrepreneurship']
A Private Boom Amid Detroit’s Public Blight,2013-03-05,article,News,,"['Subprime Mortgage Crisis', 'Factories and Manufacturing', 'Labor and Jobs']"
"Bobby Rogers, Sang in the Miracles, Dies at 73",2013-03-05,article,Obituary (Obit),,"['Music', 'Deaths (Obituaries)']"
John Wilpers Dies at 93; Captured Tojo,2013-03-05,article,Obituary (Obit),,"['United States Defense and Military Forces', 'Deaths (Obituaries)', 'World War II (1939-45)']"
"Real Madrid Alights, and City Shifts to Edge of Its Seat",2013-03-05,article,News,,['Soccer']
San Francisco’s Thriving Agency Start-Up Scene,2013-03-05,article,News,,"['ADVERTISING AND MARKETING', 'Start-ups', 'Entrepreneurship']"
Word of the Day | litany,2013-03-05,article,News,,[]
Lax Policing of Doctor and Pharmacy Conflicts Is Found in Medicare Coverage Decisions,2013-03-05,article,News,,"['Drugs (Pharmaceuticals)', 'Health Insurance and Managed Care', 'Medicare', 'Medicaid', 'Conflicts of Interest', 'Doctors']"
Russia’s Concerns About Afghanistan After NATO,2013-03-05,article,News,,[]
What’s On Tuesday,2013-03-05,article,Schedule,,[]
Brahmaputra Dams Promise Prosperity But at a Big Cost,2013-03-05,article,News,,[]
"News Quiz | March 5, 2013",2013-03-05,article,News,,[]
Malaysia Attacks Filipino Rebels With Jets and Mortars,2013-03-05,article,News,,['Defense and Military Forces']
U.N. Resolution to Aim at North Korean Banks and Diplomats,2013-03-05,article,News,,"['Embargoes and Economic Sanctions', 'Nuclear Tests', 'International Relations']"
IHT Quick Read: March 5,2013-03-05,article,News,,[]
Kenyan Accused by Rights Court Is Leading Vote,2013-03-05,article,News,,['Elections']
Spain’s Crisis Sparks Another Revolution,2013-03-05,article,News,,"['Economic Conditions and Trends', 'Evictions', 'Squatters']"
Dancer Held in Acid Attack on Bolshoi Director,2013-03-05,article,News,,"['Assaults', 'Dancing']"
"Test Yourself | English, March 5, 2013",2013-03-05,article,News,,[]
Standard Chartered’s Profit Rises Despite U.S. Fine,2013-03-05,article,News,,['Fines (Penalties)']
Millions Vote in Kenya,2013-03-05,article,News,,[]
"In Britain, the ‘Enemy’ Was Just Like Me",2013-03-05,article,News,,"['Cricket (Game)', 'Immigration and Emigration']"
How Economics Can Help You Lose Weight,2013-03-05,article,News,,"['Weight', 'Diet and Nutrition', 'Economics (Theory and Philosophy)']"
Gordon Parks’s Harlem Family Revisited,2013-03-05,article,News,,"['Blacks', 'Black People', 'Children and Childhood', 'Deaths (Obituaries)', 'Families and Family Life', 'Photography']"
Is It O.K. for Men and Boys to Comment on Women and Girls on the Street?,2013-03-05,article,News,,[]
Trail of Fraud and Vengeance Leads to Kabul Bank Convictions,2013-03-05,article,News,,"['Frauds and Swindling', 'Banking and Financial Institutions', 'Corruption (Institutional)']"
Fear of Falling,2013-03-05,article,News,,"['Bones', 'Elderly', 'Falls']"
March College Checklist for Juniors,2013-03-05,article,News,,"['ADMISSIONS STANDARDS', 'Colleges and Universities', 'Education (K-12)', 'Parenting']"
The Worst Possible Way to Cut Spending,2013-03-05,article,News,,['Federal Budget (US)']
The Early Word: Signals,2013-03-05,article,News,,[]
"Syria’s Education System Is ‘Reeling,’ Unicef Says",2013-03-05,article,News,,"['Middle East and North Africa Unrest (2010- )', 'Education (K-12)', 'Children and Childhood', 'Homeless Persons']"
A Streaming Player for the Digital Media Enthusiast,2013-03-05,article,News,,"['Mobile Applications', 'Television']"
Q&A: Keyboarding With an Apple TV,2013-03-05,article,News,,"['Bluetooth Wireless Technology', 'Computers and the Internet', 'Software']"
What Makes This Radio D.J. Roll?,2013-03-05,article,Question,,"['Baby Boomers', 'Rock Music', 'Radio']"
How Users Rate Their Phones,2013-03-05,article,News,,[]
You Have Identified the Candidates. How Do You Pick the Right One?,2013-03-05,article,News,,"['Hiring and Promotion', 'Labor and Jobs', 'Small Business']"
U.S. Catholics Give Mixed Reviews of Benedict’s Papacy,2013-03-05,article,News,,['Polls and Public Opinion']
Bridge of Light,2013-03-05,multimedia,Video,,"['Art', 'Lighting', 'Light', 'Bridges and Tunnels']"
Rolls-Royce Wraith: Something Slightly Wicked This Way Comes,2013-03-05,article,News,,"['Automobiles', 'Geneva International Motor Show']"
Europe’s Finance Chiefs Reject British Move to Ease Caps on Bank Bonuses,2013-03-05,article,News,,"['Banking and Financial Institutions', 'Executive Compensation', 'Bonuses']"
Chevrolet Corvette: The Convertible Breaks Cover,2013-03-05,article,News,,"['Automobiles', 'Convertibles (Autos)', 'Geneva International Motor Show']"
Re-examining JPMorgan’s Trading Loss,2013-03-05,article,News,,[]
Cardinals Signal Careful Pace Toward Vote on Pope ,2013-03-05,article,News,,"['Cardinals (Roman Catholic Prelates)', 'Popes']"
In Performance: Maggie Siff and Jonathan Cake in ‘Much Ado About Nothing’,2013-03-05,article,News,,['Theater']
Warming Up for South by Southwest Interactive 2013,2013-03-05,article,News,,[]
Now Streaming | Valentino Spring 2013 Women’s Collection,2013-03-05,article,News,,[]
F.C.C. Backs Consumers in Unlocking of Cellphones,2013-03-05,article,News,,[]
Favorite Grammar Gaffes: Danglers,2013-03-05,article,News,,[]
Opinion Report: Clemency,2013-03-05,article,News,,[]
In Performance: ‘Much Ado About Nothing’,2013-03-05,multimedia,Video,,['Theater']
"Daily Report: TV Pilots Turn to Internet, Not Networks",2013-03-05,article,News,,[]
The Mumbai/New York Photo Project: Houses of Worship,2013-03-05,article,News,,"['Hinduism', 'Historic Buildings and Sites', 'Mosques', 'Muslims and Islam', 'Religion and Belief', 'Synagogues']"
Still-Unhappy Southeastern Seeks Dell Shareholder List,2013-03-05,article,News,,[]
China’s Balancing Act,2013-03-05,article,Op-Ed,,[]
Bad Signs (New York Trivia),2013-03-05,article,News,,[]
LaFerrari: The New Supercar From Maranello,2013-03-05,article,News,,"['Automobiles', 'Geneva International Motor Show']"
Bad Breath on Broadway,2013-03-05,article,News,,"['Halitosis (Bad Breath)', 'Theater']"
Tuesday Reading: Exercises for Shoulder Pain,2013-03-05,article,News,,[]
Chanel: As the World Turns,2013-03-05,article,News,,['Fashion and Apparel']
Microsoft Faces Fine in Europe After Breaking a Deal,2013-03-05,article,News,,"['Fines (Penalties)', 'Windows (Operating System)', 'Antitrust Laws and Competition Issues']"
Chanel: Fall 2013 RTW,2013-03-05,multimedia,Slideshow,,[]
Some Things You May Not Have Known About Adam Davidson,2013-03-05,article,News,,[]
Why Don’t We Have Deflation?,2013-03-05,article,News,,[]
A Promising Debut at Ungaro,2013-03-05,article,News,,['Fashion and Apparel']
"British Regulators Slow to Respond to Libor Scandal, Audit Says",2013-03-05,article,News,,"['Banking and Financial Institutions', 'Libor (London Interbank Offered Rate)', 'Regulation and Deregulation of Industry']"
Anadarko and Videocon to Sell Mozambique Gas Stakes,2013-03-05,article,News,,"['Mergers, Acquisitions and Divestitures', 'Natural Gas', 'Offshore Drilling and Exploration']"
What We’re Reading,2013-03-05,article,News,,[]
The Breakfast Meeting: TV Pilots Move to the Web and Fox Prepares to Take On ESPN,2013-03-05,article,News,,[]
"As Fears Recede, Dow Industrials Hit a Milestone",2013-03-05,article,News,,"['Dow Jones Stock Average', 'Stocks and Bonds']"
The Life Expectancy Zombie,2013-03-05,article,News,,[]
The Daily Shoe | Saint Laurent,2013-03-05,article,News,,"['Paris Fashion Week', 'Shoes and Boots']"
"Yes, Even Young College Graduates Have Low Unemployment",2013-03-05,article,News,,"['Colleges and Universities', 'Labor and Jobs', 'Unemployment', 'United States Economy']"
"In Women’s Basketball, a Season of the Powerhouses",2013-03-05,article,News,,"['Basketball', 'Hockey, Ice', 'Interscholastic Athletics']"
Hakaan: Fall 2013 RTW,2013-03-05,multimedia,Slideshow,,[]
More People Commute to Manhattan Than Any Other County,2013-03-05,article,News,,"['Census', 'Commuting']"
